Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Sex_female,Sex_male,Airfryer,Grill,Microwave,Oven,Stove,Glass,Metal,Paper,Plastic
2.0,2.0,3.0,2.0,1.0,0.0,1.0,176,3.0,1521,0.0,4,10,15,5,1.0,2257,1,1,0,0,1,1,1,1,1,1,1
3.0,0.0,1.0,2.0,1.0,0.0,2.0,258,2.0,1354,0.0,4,19,35,4,2.0,2408,0,1,0,0,0,1,0,1,0,1,0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,263,3.0,99,2.0,7,9,16,12,0.0,2520,1,1,1,1,0,0,0,1,1,1,1
2.0,0.0,2.0,1.0,2.0,4.0,2.0,222,3.0,6512,1.0,2,12,25,1,0.0,5110,0,1,0,0,0,1,0,0,1,1,1
3.0,1.0,1.0,1.0,0.0,0.0,0.0,155,0.0,45,0.0,1,8,43,23,1.0,1345,1,1,0,0,0,0,1,0,1,0,0
2.0,3.0,2.0,3.0,2.0,5.0,2.0,192,2.0,4097,3.0,5,17,41,23,1.0,3929,1,1,1,1,0,0,0,1,1,0,1
1.0,3.0,0.0,3.0,0.0,0.0,2.0,121,0.0,76,1.0,1,21,31,19,0.0,1198,1,1,0,0,1,1,0,1,0,1,1
3.0,3.0,0.0,2.0,1.0,0.0,0.0,189,1.0,1038,0.0,4,14,50,18,2.0,2529,0,1,1,1,1,1,1,0,0,0,1
2.0,0.0,0.0,1.0,0.0,0.0,0.0,287,0.0,24,1.0,2,23,38,2,0.0,1398,0,1,0,0,1,0,1,1,0,0,0
1.0,0.0,1.0,2.0,2.0,3.0,2.0,261,0.0,2962,3.0,2,11,46,18,0.0,1993,1,1,1,1,0,0,0,0,1,1,1
1.0,1.0,2.0,2.0,0.0,0.0,0.0,87,3.0,86,2.0,5,6,21,6,1.0,2200,1,1,0,0,0,1,0,1,0,0,1
2.0,0.0,0.0,0.0,2.0,2.0,2.0,62,3.0,3630,3.0,7,14,11,15,1.0,3088,1,1,0,0,0,1,1,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,168,0.0,11,1.0,6,22,7,1,1.0,656,1,1,0,0,1,0,1,1,0,1,0
0.0,1.0,1.0,2.0,2.0,5.0,1.0,263,2.0,7537,2.0,2,20,29,7,2.0,3256,1,1,1,1,1,1,1,1,0,0,1
3.0,0.0,0.0,3.0,1.0,0.0,0.0,266,2.0,389,1.0,2,20,45,21,0.0,2341,1,1,0,0,1,0,0,1,1,0,1
3.0,1.0,0.0,2.0,1.0,0.0,2.0,237,0.0,579,1.0,6,17,1,11,1.0,1159,1,1,1,1,1,0,0,1,1,0,1
0.0,0.0,2.0,3.0,2.0,1.0,2.0,57,1.0,3462,3.0,4,23,49,0,0.0,1875,1,1,0,0,1,0,0,0,1,0,0
0.0,1.0,2.0,0.0,1.0,0.0,2.0,140,2.0,924,2.0,6,6,33,19,0.0,2242,0,1,0,0,1,1,1,0,1,0,0
3.0,0.0,2.0,2.0,1.0,0.0,0.0,69,0.0,1903,1.0,1,18,22,4,0.0,1079,0,1,0,0,0,0,0,0,1,0,1
3.0,0.0,0.0,0.0,2.0,2.0,2.0,89,2.0,5509,1.0,5,6,33,22,2.0,3144,1,1,1,1,0,1,0,0,1,0,1
0.0,2.0,2.0,1.0,2.0,5.0,2.0,262,0.0,9885,3.0,3,2,37,7,0.0,3561,1,1,0,0,0,1,1,1,0,1,0
1.0,0.0,1.0,1.0,0.0,0.0,2.0,175,0.0,12,1.0,4,20,44,8,0.0,1524,1,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,3.0,2.0,2.0,2.0,97,1.0,9947,2.0,7,19,4,8,2.0,3566,0,1,1,1,1,1,0,0,0,0,0
3.0,3.0,2.0,0.0,2.0,1.0,2.0,65,3.0,6215,1.0,7,17,33,1,0.0,2682,1,1,1,1,0,0,0,0,0,1,1
3.0,0.0,3.0,2.0,0.0,0.0,0.0,144,1.0,20,3.0,3,12,47,20,0.0,2046,0,1,1,1,0,1,0,1,0,1,1
1.0,3.0,3.0,0.0,2.0,2.0,2.0,298,2.0,6086,0.0,2,0,46,3,2.0,2759,1,1,0,0,0,0,1,0,0,0,0
1.0,2.0,3.0,3.0,2.0,1.0,2.0,149,3.0,724,2.0,4,12,33,14,0.0,3272,0,1,0,0,1,1,0,0,1,0,0
3.0,1.0,3.0,1.0,1.0,0.0,2.0,59,3.0,1939,1.0,1,10,37,2,0.0,2668,1,1,0,0,1,1,1,1,0,1,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,173,3.0,8,1.0,6,24,43,15,1.0,3119,0,1,0,0,1,1,1,0,0,0,0
3.0,0.0,1.0,1.0,2.0,3.0,2.0,163,1.0,8904,3.0,1,24,16,12,1.0,3740,1,1,0,0,0,0,0,0,1,1,0
1.0,0.0,1.0,3.0,0.0,0.0,1.0,205,0.0,8,3.0,4,10,31,1,0.0,1369,1,1,1,1,1,1,1,0,1,1,0
2.0,0.0,1.0,3.0,1.0,0.0,2.0,152,1.0,830,1.0,3,10,19,14,2.0,1604,1,1,1,1,1,1,1,1,0,1,0
0.0,3.0,0.0,3.0,2.0,1.0,0.0,57,3.0,6776,2.0,4,17,17,0,2.0,2542,0,1,1,1,0,1,0,0,1,1,0
2.0,0.0,1.0,2.0,1.0,0.0,0.0,252,1.0,465,1.0,7,24,44,1,1.0,1964,0,1,1,1,0,0,1,0,0,1,1
3.0,0.0,3.0,1.0,0.0,0.0,2.0,254,2.0,98,3.0,1,8,5,22,0.0,2029,0,1,0,0,0,0,0,0,0,0,1
0.0,3.0,1.0,0.0,0.0,0.0,2.0,141,3.0,92,3.0,2,15,39,5,0.0,2086,1,1,1,1,0,0,1,1,1,1,0
0.0,1.0,0.0,2.0,2.0,1.0,0.0,276,0.0,8744,3.0,1,1,23,1,1.0,893,0,1,1,1,0,1,1,1,1,0,1
2.0,1.0,2.0,2.0,1.0,0.0,2.0,224,1.0,1263,3.0,7,24,17,9,2.0,2611,0,1,0,0,0,0,0,0,1,0,0
0.0,2.0,1.0,3.0,0.0,0.0,0.0,112,2.0,68,1.0,3,23,2,20,1.0,1279,1,1,1,1,1,1,0,1,1,1,1
3.0,3.0,0.0,3.0,0.0,0.0,1.0,70,3.0,81,2.0,3,19,30,18,1.0,2947,1,1,1,1,0,1,0,1,0,1,0
0.0,2.0,2.0,2.0,1.0,0.0,1.0,147,0.0,708,3.0,6,16,24,23,2.0,1504,1,1,1,1,1,0,1,1,1,1,0
0.0,2.0,0.0,2.0,1.0,0.0,1.0,290,3.0,433,1.0,3,18,15,11,0.0,2099,1,1,1,1,1,1,1,1,0,0,1
3.0,1.0,2.0,3.0,0.0,0.0,2.0,128,2.0,29,2.0,1,17,37,12,0.0,2344,1,1,1,1,0,0,1,1,0,0,0
1.0,3.0,0.0,3.0,1.0,0.0,0.0,101,0.0,1041,0.0,7,9,22,13,0.0,1442,1,1,1,1,0,1,1,0,0,0,1
3.0,3.0,0.0,1.0,2.0,3.0,2.0,132,1.0,5653,2.0,5,0,43,0,0.0,4240,0,1,0,0,0,0,1,1,0,1,0
1.0,3.0,2.0,1.0,2.0,5.0,1.0,248,3.0,7434,2.0,4,9,27,1,1.0,4768,0,1,1,1,0,1,0,0,1,0,0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,81,2.0,25,0.0,3,0,18,0,1.0,1196,0,1,1,1,1,1,0,1,1,0,0
1.0,0.0,2.0,1.0,2.0,1.0,1.0,260,1.0,9700,2.0,6,18,34,16,0.0,1722,1,1,0,0,0,1,1,0,0,0,1
1.0,0.0,2.0,2.0,1.0,0.0,2.0,136,2.0,1934,1.0,2,9,7,13,0.0,1612,0,1,1,1,1,1,0,1,0,1,1
2.0,0.0,3.0,1.0,1.0,0.0,1.0,88,2.0,1755,2.0,1,23,45,13,2.0,2020,1,1,0,0,1,0,0,0,1,1,0
0.0,0.0,0.0,3.0,0.0,0.0,1.0,210,1.0,36,2.0,4,11,40,17,1.0,1709,1,1,0,0,0,1,1,0,1,0,0
2.0,0.0,3.0,1.0,2.0,1.0,2.0,213,1.0,3014,1.0,6,6,2,11,2.0,1544,0,1,1,1,1,0,1,1,1,0,0
0.0,3.0,2.0,0.0,2.0,4.0,0.0,204,0.0,5787,0.0,5,11,17,1,2.0,2456,1,1,0,0,1,1,1,0,1,1,1
3.0,1.0,3.0,0.0,0.0,0.0,1.0,268,3.0,48,1.0,5,15,36,13,2.0,2883,1,1,1,1,0,0,0,1,0,0,1
1.0,0.0,2.0,2.0,0.0,0.0,2.0,169,3.0,81,0.0,4,10,14,9,0.0,2452,0,1,0,0,1,1,0,0,0,0,0
0.0,3.0,3.0,2.0,1.0,0.0,0.0,200,2.0,1360,2.0,6,16,38,22,0.0,2476,0,1,1,1,1,0,0,1,1,0,0
0.0,0.0,0.0,1.0,1.0,0.0,2.0,104,2.0,1738,1.0,2,20,15,6,0.0,1365,1,1,0,0,0,1,0,0,0,1,1
1.0,1.0,3.0,3.0,0.0,0.0,1.0,251,0.0,62,3.0,4,19,22,8,2.0,1564,1,1,1,1,0,1,0,0,1,0,1
3.0,2.0,2.0,1.0,2.0,2.0,1.0,213,2.0,7174,1.0,2,5,44,20,1.0,3582,1,1,1,1,1,0,1,0,1,0,0
0.0,1.0,0.0,0.0,2.0,5.0,1.0,89,0.0,5030,1.0,5,4,45,24,2.0,2313,1,1,1,1,1,1,0,0,1,0,0
0.0,3.0,3.0,1.0,0.0,0.0,0.0,186,1.0,58,2.0,3,17,25,20,1.0,1781,0,1,0,0,1,1,1,1,0,0,0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,243,0.0,1878,3.0,6,10,27,22,1.0,1747,0,1,1,1,1,0,0,1,1,1,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,158,0.0,821,0.0,1,0,25,17,1.0,1026,1,1,1,1,0,0,0,1,0,0,0
1.0,1.0,1.0,2.0,1.0,0.0,1.0,253,1.0,1342,1.0,1,7,38,4,1.0,1560,0,1,1,1,1,0,1,0,1,0,1
3.0,3.0,2.0,3.0,2.0,3.0,0.0,223,3.0,6727,3.0,4,19,46,24,2.0,5754,1,1,0,0,1,0,1,0,1,0,0
2.0,0.0,0.0,0.0,1.0,0.0,2.0,238,2.0,44,3.0,2,9,6,23,0.0,1947,0,1,0,0,1,0,1,0,0,0,1
0.0,1.0,1.0,2.0,1.0,0.0,0.0,84,1.0,35,1.0,1,15,29,4,1.0,1272,0,1,0,0,0,1,1,0,0,0,0
0.0,1.0,2.0,3.0,1.0,0.0,0.0,244,1.0,1907,3.0,4,9,36,4,0.0,1693,1,1,0,0,1,0,0,0,1,1,0
1.0,0.0,1.0,3.0,1.0,0.0,2.0,261,0.0,117,3.0,5,2,16,21,1.0,1490,1,1,0,0,0,0,1,1,1,1,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,62,1.0,41,3.0,3,14,21,8,1.0,1428,0,1,1,1,1,1,0,0,0,0,1
0.0,1.0,1.0,2.0,2.0,2.0,0.0,181,2.0,7804,0.0,3,22,28,2,2.0,2678,0,1,0,0,0,1,1,0,1,1,1
3.0,0.0,0.0,0.0,2.0,3.0,1.0,235,0.0,5659,2.0,7,7,19,6,0.0,2902,1,1,0,0,0,1,0,1,1,0,0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,285,0.0,6,2.0,4,9,8,10,1.0,868,1,1,1,1,0,1,1,0,1,1,1
1.0,2.0,2.0,3.0,1.0,0.0,2.0,95,1.0,1636,1.0,4,14,22,23,0.0,1876,0,1,0,0,1,0,1,0,0,1,0
3.0,3.0,0.0,2.0,2.0,4.0,0.0,200,2.0,2678,0.0,1,1,7,1,0.0,2881,0,1,0,0,1,1,1,1,0,0,1
1.0,2.0,1.0,2.0,1.0,0.0,1.0,116,2.0,1709,0.0,3,2,34,1,2.0,2007,0,1,1,1,1,1,0,1,1,0,0
1.0,2.0,3.0,2.0,2.0,2.0,0.0,123,2.0,647,3.0,6,2,4,24,0.0,1995,1,1,1,1,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,284,0.0,1965,1.0,2,22,39,7,0.0,984,0,1,1,1,0,1,0,1,1,1,0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,258,2.0,59,2.0,5,19,34,5,2.0,2003,1,1,1,1,0,0,0,1,1,1,1
0.0,2.0,2.0,0.0,0.0,0.0,2.0,101,2.0,81,1.0,2,19,36,3,1.0,1278,1,1,0,0,0,0,0,0,1,1,1
3.0,0.0,2.0,3.0,1.0,0.0,2.0,252,3.0,321,2.0,4,4,32,9,2.0,3884,0,1,1,1,1,1,0,1,1,0,0
2.0,2.0,3.0,3.0,0.0,0.0,2.0,110,3.0,49,2.0,6,21,12,8,1.0,3115,1,1,1,1,0,1,1,0,0,0,1
3.0,3.0,2.0,2.0,0.0,0.0,2.0,215,3.0,80,2.0,7,18,33,18,0.0,4039,0,1,0,0,1,0,1,1,1,1,1
1.0,2.0,0.0,3.0,0.0,0.0,1.0,193,0.0,67,3.0,1,13,49,15,0.0,1499,1,1,1,1,0,0,1,0,1,0,1
1.0,2.0,3.0,2.0,0.0,0.0,1.0,97,3.0,28,3.0,7,6,7,2,1.0,2476,1,1,0,0,1,1,1,1,1,1,1
2.0,1.0,3.0,3.0,0.0,0.0,2.0,214,3.0,12,2.0,4,3,36,12,2.0,3217,1,1,0,0,0,0,1,1,0,0,1
1.0,3.0,1.0,2.0,1.0,0.0,2.0,106,0.0,10,0.0,1,10,36,22,2.0,1245,1,1,0,0,1,1,1,0,1,0,1
3.0,3.0,2.0,1.0,0.0,0.0,1.0,215,0.0,54,2.0,1,15,35,12,2.0,1435,1,1,1,1,0,0,1,1,0,1,1
3.0,0.0,1.0,0.0,0.0,0.0,2.0,100,2.0,26,0.0,5,13,49,5,0.0,2201,0,1,1,1,0,0,1,0,0,1,1
3.0,3.0,3.0,0.0,0.0,0.0,1.0,152,2.0,71,2.0,4,16,40,5,1.0,2479,0,1,1,1,1,1,0,1,0,1,1
2.0,1.0,3.0,1.0,1.0,0.0,2.0,156,0.0,1153,0.0,4,13,2,22,2.0,964,1,1,1,1,0,1,0,0,1,1,0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,111,0.0,1839,1.0,6,3,9,15,2.0,1039,1,1,0,0,1,1,1,1,0,1,0
3.0,3.0,0.0,2.0,2.0,3.0,2.0,178,0.0,8620,3.0,1,9,23,21,0.0,3781,1,1,1,1,0,0,1,1,1,0,1
3.0,1.0,0.0,2.0,2.0,4.0,2.0,105,3.0,2173,2.0,4,21,4,8,0.0,3419,1,1,1,1,1,1,1,0,1,0,0
3.0,1.0,2.0,1.0,0.0,0.0,0.0,227,2.0,50,3.0,7,15,32,24,2.0,3307,0,1,1,1,1,0,0,1,0,0,1
1.0,1.0,0.0,1.0,0.0,0.0,2.0,126,0.0,82,0.0,5,5,37,24,2.0,1542,0,1,0,0,0,0,1,0,1,0,1
2.0,0.0,2.0,1.0,0.0,0.0,0.0,241,1.0,49,0.0,7,6,22,9,2.0,1064,1,1,0,0,1,0,0,1,1,1,1
1.0,3.0,1.0,0.0,0.0,0.0,1.0,259,0.0,25,3.0,4,13,38,17,1.0,1323,1,1,1,1,1,1,0,1,1,1,0
1.0,0.0,2.0,3.0,0.0,0.0,2.0,72,1.0,56,3.0,1,14,15,17,1.0,1331,0,1,0,0,1,1,0,0,1,1,0
1.0,2.0,2.0,0.0,1.0,0.0,0.0,118,2.0,1552,1.0,3,13,2,23,1.0,1370,1,1,0,0,0,0,1,0,0,0,1
3.0,0.0,0.0,2.0,0.0,0.0,1.0,222,2.0,24,1.0,1,11,21,0,2.0,1515,1,1,1,1,0,1,0,0,1,1,0
0.0,2.0,0.0,0.0,1.0,0.0,1.0,265,1.0,1802,1.0,1,2,38,6,0.0,1053,0,1,0,0,1,0,0,1,1,1,0
1.0,1.0,3.0,2.0,0.0,0.0,2.0,157,3.0,89,2.0,5,12,13,3,0.0,2675,0,1,1,1,0,0,0,0,1,0,1
0.0,0.0,1.0,0.0,2.0,1.0,0.0,131,2.0,2490,3.0,4,24,27,8,0.0,1710,0,1,1,1,0,1,1,0,0,1,1
2.0,2.0,2.0,1.0,1.0,0.0,0.0,163,2.0,320,0.0,2,13,9,7,2.0,1621,0,1,1,1,0,0,0,1,1,0,0
3.0,1.0,2.0,0.0,1.0,0.0,2.0,204,3.0,28,0.0,6,22,36,13,1.0,2775,1,1,0,0,1,0,1,1,0,0,1
1.0,2.0,1.0,1.0,0.0,0.0,1.0,111,0.0,28,3.0,7,4,2,10,0.0,1232,1,1,0,0,0,1,1,0,1,1,1
0.0,2.0,1.0,0.0,1.0,0.0,0.0,155,1.0,1962,0.0,6,2,14,6,2.0,881,1,1,0,0,1,1,1,1,0,1,1
1.0,0.0,3.0,2.0,2.0,3.0,1.0,63,3.0,8953,3.0,1,12,27,6,1.0,4676,0,1,1,1,0,0,1,1,0,1,1
0.0,0.0,3.0,0.0,2.0,2.0,1.0,210,2.0,1668,0.0,7,14,27,12,2.0,1748,0,1,0,0,1,1,1,1,1,1,1
2.0,3.0,3.0,1.0,1.0,0.0,1.0,231,0.0,1474,1.0,2,21,33,2,1.0,1375,1,1,1,1,0,0,1,0,1,1,0
0.0,2.0,0.0,1.0,2.0,3.0,0.0,111,1.0,6340,3.0,4,8,44,9,1.0,2920,1,1,1,1,0,1,1,0,1,1,1
2.0,1.0,2.0,2.0,0.0,0.0,1.0,80,2.0,5,2.0,4,19,46,23,2.0,2568,0,1,0,0,0,1,0,1,0,1,1
3.0,1.0,0.0,1.0,2.0,3.0,2.0,160,1.0,243,0.0,4,7,7,24,0.0,1587,0,1,1,1,1,0,1,0,0,1,0
1.0,0.0,2.0,3.0,2.0,3.0,1.0,115,3.0,6828,3.0,2,8,17,22,2.0,4586,0,1,0,0,1,1,1,1,1,0,0
0.0,0.0,2.0,2.0,1.0,0.0,0.0,96,3.0,855,0.0,3,17,13,17,0.0,2174,0,1,1,1,0,1,1,0,1,0,0
2.0,2.0,0.0,2.0,1.0,0.0,1.0,141,3.0,545,0.0,6,22,8,23,2.0,2598,0,1,1,1,0,0,1,1,1,0,1
0.0,3.0,3.0,0.0,1.0,0.0,1.0,165,3.0,555,2.0,1,5,48,7,1.0,2619,0,1,1,1,0,0,1,0,0,0,0
1.0,3.0,0.0,0.0,1.0,0.0,2.0,125,1.0,180,3.0,4,1,26,12,0.0,1640,0,1,1,1,0,0,1,1,0,0,0
3.0,3.0,1.0,0.0,2.0,1.0,0.0,137,2.0,3571,1.0,7,5,45,9,2.0,2343,1,1,1,1,1,0,1,0,1,0,0
0.0,1.0,1.0,2.0,0.0,0.0,1.0,239,2.0,74,2.0,1,13,8,23,1.0,1329,1,1,1,1,1,1,1,0,1,1,0
2.0,3.0,3.0,2.0,0.0,0.0,0.0,256,2.0,65,1.0,3,17,0,8,0.0,1908,0,1,0,0,0,1,0,1,0,0,0
1.0,1.0,3.0,0.0,2.0,5.0,2.0,245,3.0,8371,1.0,6,21,46,11,1.0,5020,0,1,0,0,1,1,0,1,0,1,1
3.0,0.0,2.0,3.0,1.0,0.0,0.0,157,3.0,1724,1.0,4,15,28,8,2.0,3292,0,1,1,1,0,0,0,1,0,1,1
1.0,2.0,1.0,3.0,0.0,0.0,2.0,247,1.0,45,2.0,6,12,15,18,2.0,1745,1,1,0,0,0,0,0,1,0,1,0
0.0,3.0,1.0,2.0,1.0,0.0,1.0,255,2.0,1489,1.0,6,17,37,19,1.0,2700,0,1,1,1,0,1,1,1,0,0,0
3.0,1.0,0.0,3.0,1.0,0.0,0.0,97,1.0,686,1.0,1,7,30,21,0.0,1451,1,1,1,1,1,1,0,1,1,0,0
0.0,2.0,1.0,1.0,0.0,0.0,0.0,201,1.0,70,2.0,4,19,18,20,0.0,1555,0,1,1,1,1,0,0,0,0,0,0
0.0,3.0,2.0,2.0,2.0,4.0,1.0,171,0.0,5459,3.0,6,3,42,18,0.0,3818,0,1,1,1,1,1,0,1,0,1,1
1.0,2.0,1.0,3.0,0.0,0.0,0.0,146,3.0,80,3.0,7,10,23,14,2.0,3046,0,1,0,0,1,0,1,1,1,1,0
0.0,0.0,1.0,3.0,2.0,1.0,2.0,248,0.0,7685,1.0,4,12,8,16,1.0,1279,0,1,1,1,0,1,0,0,1,1,1
1.0,1.0,0.0,3.0,1.0,0.0,1.0,270,1.0,457,0.0,3,21,7,4,0.0,976,1,1,1,1,1,0,0,1,0,1,1
2.0,2.0,0.0,1.0,1.0,0.0,1.0,122,0.0,1322,3.0,2,16,23,15,2.0,1469,0,1,0,0,0,0,0,1,0,0,1
0.0,1.0,3.0,2.0,2.0,1.0,0.0,203,2.0,1405,3.0,2,16,46,10,2.0,2019,0,1,1,1,1,0,1,1,1,1,1
3.0,1.0,1.0,3.0,2.0,2.0,1.0,279,1.0,3142,1.0,7,1,14,9,2.0,2802,0,1,0,0,1,1,1,0,0,0,1
0.0,3.0,0.0,1.0,1.0,0.0,1.0,93,1.0,1639,1.0,4,18,29,6,1.0,1399,1,1,1,1,0,1,1,0,0,1,1
0.0,1.0,3.0,2.0,0.0,0.0,0.0,113,3.0,75,0.0,1,13,6,20,1.0,1795,1,1,0,0,0,0,0,0,0,0,1
1.0,2.0,0.0,0.0,2.0,4.0,0.0,136,0.0,7708,1.0,7,1,20,11,2.0,4048,0,1,0,0,1,0,1,1,0,0,1
2.0,0.0,2.0,2.0,0.0,0.0,0.0,212,0.0,43,2.0,4,24,15,4,1.0,1141,0,1,0,0,0,0,0,1,1,0,1
3.0,0.0,3.0,1.0,1.0,0.0,2.0,276,1.0,1397,0.0,4,7,11,23,2.0,1675,0,1,1,1,1,1,0,1,1,1,0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,268,2.0,53,3.0,1,13,49,15,0.0,2047,0,1,0,0,1,0,0,0,1,0,1
2.0,0.0,2.0,3.0,0.0,0.0,2.0,158,1.0,83,3.0,4,17,42,8,0.0,2272,0,1,0,0,1,1,0,1,1,0,1
0.0,0.0,3.0,1.0,2.0,4.0,1.0,123,2.0,3288,0.0,6,10,14,9,1.0,2823,0,1,1,1,1,1,1,0,1,0,0
0.0,0.0,0.0,2.0,2.0,2.0,0.0,171,2.0,8405,1.0,3,19,32,19,2.0,3156,0,1,0,0,1,1,0,0,1,0,0
1.0,3.0,0.0,3.0,2.0,3.0,2.0,50,1.0,1838,1.0,4,15,43,10,2.0,2004,1,1,1,1,0,0,1,1,0,1,1
3.0,2.0,1.0,0.0,0.0,0.0,2.0,134,3.0,3,1.0,2,13,22,3,2.0,2606,0,1,0,0,1,1,1,0,1,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,140,1.0,1579,3.0,6,16,21,13,0.0,1541,1,1,1,1,1,0,1,0,0,0,0
2.0,2.0,2.0,1.0,0.0,0.0,2.0,242,0.0,45,3.0,5,13,19,0,1.0,1606,1,1,0,0,0,1,1,0,1,0,1
2.0,2.0,1.0,0.0,2.0,4.0,0.0,78,1.0,7135,3.0,4,16,40,4,0.0,4956,0,1,0,0,0,1,0,1,0,0,0
3.0,2.0,0.0,3.0,0.0,0.0,2.0,149,3.0,63,1.0,5,19,10,17,2.0,2840,1,1,1,1,0,0,0,1,1,0,1
1.0,3.0,2.0,3.0,0.0,0.0,1.0,119,3.0,1,3.0,7,10,14,0,1.0,3192,0,1,0,0,1,0,0,1,1,0,0
0.0,3.0,1.0,2.0,0.0,0.0,2.0,151,3.0,60,3.0,5,8,18,7,2.0,2755,1,1,1,1,1,1,1,0,0,0,0
3.0,2.0,3.0,3.0,1.0,0.0,1.0,53,3.0,1787,0.0,4,6,42,18,0.0,3063,1,1,1,1,1,0,1,0,1,1,1
3.0,2.0,0.0,1.0,2.0,2.0,2.0,77,1.0,9095,2.0,7,6,48,11,1.0,3905,1,1,1,1,1,0,1,1,0,0,0
3.0,3.0,1.0,1.0,1.0,0.0,0.0,284,3.0,635,1.0,1,20,23,9,0.0,3154,0,1,1,1,0,1,0,1,1,1,0
1.0,1.0,1.0,2.0,0.0,0.0,1.0,221,3.0,56,1.0,2,22,34,12,0.0,2327,1,1,0,0,1,1,1,1,0,0,1
1.0,1.0,2.0,0.0,2.0,3.0,2.0,164,3.0,9030,3.0,6,19,23,0,0.0,5145,0,1,0,0,1,0,1,0,0,1,1
1.0,3.0,0.0,3.0,1.0,0.0,0.0,61,3.0,1159,1.0,2,19,39,19,2.0,2980,0,1,1,1,1,1,0,1,0,1,0
1.0,3.0,0.0,0.0,1.0,0.0,1.0,66,2.0,23,2.0,3,12,45,17,1.0,1807,0,1,0,0,1,0,1,1,1,1,0
0.0,2.0,3.0,2.0,1.0,0.0,0.0,57,1.0,1398,0.0,4,16,25,20,0.0,1217,0,1,0,0,1,0,1,1,0,1,1
0.0,0.0,3.0,0.0,2.0,2.0,0.0,206,1.0,4477,1.0,6,9,37,5,2.0,1912,0,1,0,0,0,0,0,1,0,1,1
1.0,3.0,2.0,2.0,1.0,0.0,2.0,104,3.0,174,0.0,6,0,15,0,0.0,2219,1,1,1,1,0,1,0,1,0,0,0
1.0,2.0,0.0,3.0,0.0,0.0,1.0,177,2.0,38,2.0,7,21,29,11,0.0,2051,1,1,0,0,0,1,1,1,1,1,1
2.0,3.0,2.0,2.0,1.0,0.0,2.0,123,0.0,1318,2.0,3,17,30,3,1.0,1753,0,1,1,1,0,1,1,0,0,1,1
1.0,1.0,3.0,0.0,0.0,0.0,2.0,180,0.0,69,2.0,1,12,26,8,0.0,810,0,1,1,1,1,0,1,0,1,1,1
0.0,3.0,0.0,0.0,0.0,0.0,1.0,98,2.0,27,2.0,3,17,6,22,2.0,1378,1,1,1,1,0,0,1,1,0,0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,235,1.0,1360,2.0,5,13,9,2,1.0,1139,1,1,0,0,0,1,1,0,0,0,0
3.0,0.0,2.0,2.0,2.0,2.0,2.0,127,1.0,9280,3.0,6,21,36,12,2.0,3963,1,1,0,0,1,1,1,0,0,1,0
2.0,1.0,3.0,2.0,2.0,4.0,0.0,266,0.0,3338,0.0,4,3,35,6,1.0,2758,0,1,0,0,0,0,1,0,0,1,1
2.0,0.0,3.0,2.0,1.0,0.0,0.0,206,1.0,1959,0.0,6,16,35,7,2.0,1466,1,1,1,1,1,1,0,1,1,0,1
0.0,3.0,1.0,0.0,0.0,0.0,1.0,268,2.0,9,0.0,7,3,29,6,1.0,1515,1,1,1,1,0,0,0,0,1,0,1
2.0,0.0,2.0,1.0,0.0,0.0,2.0,81,2.0,62,3.0,5,14,25,0,0.0,2372,0,1,0,0,1,0,1,1,0,1,0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,172,0.0,4389,3.0,3,12,22,7,2.0,1392,1,1,1,1,0,0,1,0,1,0,0
1.0,3.0,2.0,1.0,2.0,5.0,2.0,155,1.0,8387,2.0,7,9,42,13,2.0,4443,0,1,0,0,1,1,0,0,1,1,0
1.0,0.0,2.0,3.0,0.0,0.0,1.0,223,0.0,34,0.0,2,2,16,9,0.0,1114,0,1,0,0,0,0,1,0,1,0,1
1.0,0.0,2.0,2.0,0.0,0.0,0.0,99,0.0,9,2.0,2,10,26,2,0.0,703,1,1,0,0,1,0,0,1,0,1,1
1.0,0.0,1.0,3.0,1.0,0.0,1.0,179,3.0,317,1.0,7,16,35,17,1.0,2816,1,1,0,0,1,1,0,0,0,1,0
0.0,2.0,0.0,0.0,1.0,0.0,0.0,264,0.0,575,3.0,2,15,28,15,2.0,1047,1,1,0,0,1,0,1,0,1,0,0
